portfolio_id,downloaded_count
07b833a6-6e1b-462a-a5af-2b5f32a28bc1,1
87dc509c-bd1d-4408-a7a4-37953ec21f65,1
ff466d57-59b0-4cbe-8f59-06275586667e,1
25b23128-c326-4b3d-8bdc-58e3c721bb70,1
007ad6ab-4589-4320-8ade-7b43bed58313,1
11ff92e0-9035-408d-86cb-c892a60ab493,1
6d6ec5ab-7f85-45ff-8fc3-c3e8521866bc,1
353bdce9-18c9-4567-a1fd-9681c28290a8,2
20140335-7f9c-4efb-9f34-bd7a546d0a15,1
f6915ce8-7b82-4534-872e-4a0b08a55f7a,1
4a8f8094-bb1a-4d1a-9b47-9deb29c29a9f,1
229eadce-2224-4788-a4ab-b3a5a3e30d63,1
5030e6a8-0bd2-4bb5-b8d1-84d35831b1f8,1
